release_id,input,output,meaning,num_cognates,cognate_set_id,source,pos,pokorny_ref
train-328c7b58c7fa95cb-01,[nb] med [grc] μετά [km] មិថុនា [yi] מיט [nb] à poeng med [nb] a poeng med,*meth₂,,6,1443,etymology_db,,
train-71870037f000504e-01,[ang] med [en] meed [de] Miete [grc] μισθός [fa] مزد [fa] مژده [sa] मीळ्ह [sa] मीढ [os] мызд,*misdʰós,,9,1444,etymology_db,,
train-c4f49751d7f451da-01,[la] -ulum [ru] зеркало [la] -culum [la] -crum,*-tlom,,4,1445,etymology_db,,
train-6ec0c265d1ecc69d-01,[en] birch [pt] freixo [es] fresno [bg] бреза [mk] бреза [sh] бреза [it] frassino [fr] frêne [uk] береза [ro] frasin [ca] freixe [os] бӕрз [nb] bjerk [gmq-bot] bjerk [la] farnus [ro] breaz,*bʰerHǵos,,16,1446,etymology_db,,
train-7134fe28843673ea-01,[an] tierra [ast] tierra [es] tierra [pt] terra [nl] dor [en] thirst [fr] terre [is] þurr [br] tir [kw] tir [owl] tir [cy] tir [en] Tyrol [de] dörren [gd] tìr [wa] tere [ga] tur [de] Durst [ro] țară [ang] þurst [non] þyrstr [non] þorskr [non] þorsti [ur] ترس [fo] tosti [de] Dürre [nl] dorst [grc] τέρσομαι [ga] tír [sga] tír [io] durstar [gv] çheer [la] tescum [ga] turadh [gd] turadh [osx] thurst [sga] terc [nrf] tèrre [kok] तान [sq] djerr [nrf] Tithol [ga] tíor [non] þorna [got] 𐌰𐍆𐌸𐌰𐌿𐍂𐍃𐌾𐌰𐌽 [ang] þyrre [pi] taṇhā [non] þurka [non] þerrir [grc] ταρσός [cim] dórre,*ters-,,50,1447,etymology_db,,
train-4229bf1ef8185f45-01,[la] templum [la] tempus [la] aestimo [en] tomo- [gl] Tambre [la] Tamaris,*temh₁-,,6,1448,etymology_db,,
train-51051c2147cc8126-01,[sv] skull [non] skuld [sv] skuld,*(s)kéltis,,3,1449,etymology_db,,
train-da9da04df8504d8d-01,[la] -or [it] -ore,*-ōs,,2,1450,etymology_db,,
train-36f0edc9e6c958ed-01,[fr] chouette [ru] говорить [bg] говоря [en] chough [goh] kumo [sv] kaja [cim] kaum [de] kaum [fa] گفتن [fi] kaivata [ang] ciegan [nl] kauw [el] γοητεία [gl] choia [pal] gwptn' [yi] קוים,*gewH-,,16,1451,etymology_db,,
train-18b321d49e360376-01,[fr] soufre [it] zolfo [es] azufre [gl] enxofre [pt] enxofre [ro] sulf [osp] sufre [it] solfo [gl] xofre [ca] sofre [rup] scljifur,*swelplos,,11,1452,etymology_db,,
train-33f71dba903571a7-01,[gl] lista [it] lista [pl] lista [id] lis [id] lis,*leizd,,5,1453,etymology_db,,
train-78e48fa45dd61cca-01,[cel-gau] enter [ca] entre [fax] entre [fr] entre [pt] entre [es] entre [ro] între [ga] idir [sga] eter [gd] eadar [es] entrecot [gd] eadar- [osc] 𐌀𐌍𐌕𐌄𐌓,*h₁enter,,13,1454,etymology_db,,
train-7b151ee9d2b01e4d-01,[la] quartus [sv] kvart,*kʷeturtos,,2,1455,etymology_db,,
train-8f9e285eb0ede833-01,[en] scour [fr] cure [ca] cura [gl] cura [it] cura [la] cura [pt] cura [es] cura [la] quaero [gd] faic [sga] adcí [gv] faik [cel-gau] pissiumi,*kʷeys-,,13,1456,etymology_db,,
train-dccc85dc3a5fc15f-01,[fr] dent [nrf] dent [pms] dent [rm] dent [it] dentale [es] diente [rm] daint [ro] dinte [pt] tridente [bn] দাঁত [lij] dénte,*h₃dénts,,11,1457,etymology_db,,
train-8d7798ab70eec7c3-01,[en] bane [sv] bane,*gʷʰon-on-,,2,1458,etymology_db,,
train-92dc3d49111e4da8-01,[ga] each [grc] ἵππος [an] yegua [es] yegua [la] equus [ang] eoh [sa] अश्व [xto] yuk [ro] iapă [xcl] էշ [fi] hepo [is] jór [non] jór [gmy] 𐀂𐀦 [lki] اسب [fa] اسب [el] ίππος [txb] yakwe [xlu] 𒊍𒍪𒉿𒀸 [si] අශ්වය [peo] 𐎠𐎿 [bal] اسپ [os] ефс [lt] ašva [prg] aswinan [sga] ech [gv] agh [av] чу [pi] assa [ps] اس [bal] اپس [ab] аҽы [jdt] гӀэсб [en] hippic [ae] 𐬀𐬯𐬞𐬀 [en] Epona [xlu] 𔑮𔐓𔗵𔗬 [id] aswa [inc-pra] 𑀆𑀲 [en] equiculture [ttt] əs,*h₁éḱwos,,41,1459,etymology_db,,
train-5f9555c2660a08f0-01,[it] guanto [sv] vante [ca] guant [lld] guant [fro] guant [nb] vott [nn] vott [fo] vøttur,*wondʰnú-,,8,1460,etymology_db,,
train-c91dcbfc23293587-01,[nrf] por [pt] porca,*porḱ-,,2,1461,etymology_db,,
train-bc120cda574d75d9-01,[sq] para [sq] prij,*pr̥H-e/o-s,,2,1462,etymology_db,,
train-3347709a0a6c92e6-01,[la] octavus [eee] осмъ [eee] осмый,*oḱtṓwos,,3,1463,etymology_db,,
train-ea22864ddd8f1f8c-01,[la] solus [en] solace [en] console [en] exhilarate [grc] ἵλαος [la] solor [grc] ἱλάσκομαι [ru] слать,*selh₂-,,8,1464,etymology_db,,
train-3c6b5f352f2a2bfb-01,[la] calix [sq] hall [en] helter-skelter [de] schielen [grc] κῶλον [fa] شلوار [la] calcar [en] skelly [nl] scheel [de] scheel [fa] شل [en] askile [xcl] խուլ [sq] çalë [sq] shkal [grc] σκώληξ [grc] σκαληνός [hi] सलवार [lv] klaips [grc] σκολιός [grc] κυλίνδω [lt] klanas [mzn] اشکل [lt] sklypas,*(s)kel-,,24,1465,etymology_db,,
train-6dfdeb1cfcc6b292-01,[la] -ulus [xfa] -𐌄𐌋𐌏𐌔,*-elós,,2,1466,etymology_db,,
train-3475176cab83b470-01,[la] -ulus [nb] cappella [en] radiole [nb] nivå [nb] vanilje [xfa] -𐌄𐌋𐌏𐌔 [hi] -ईला [nb] dyskalkuli [sq] -ull [nb] abstraksjonsnivå,*-lós,,10,1467,etymology_db,,
train-f8048e1e1f09a8d2-01,[nb] cappella [nb] vanilje,*-e-lós,,2,1468,etymology_db,,
train-bb0022a043968455-01,[en] wade [sq] va [fr] vader [en] invasive [ang] wadan [sv] vada [la] vado [sq] vete [fr] gué [es] evasión [co] andà,*weh₂dʰ-,,11,1469,etymology_db,,
train-e520bd165d21b354-01,[en] verve [en] verbose [ru] врать [en] Wanderwort [en] rhetic [cu] врачь [sa] व्रत [fa] باور [xcl] առաւիր [xcl] վեռ [pa] ਵਰਤ [pa] ورت [got] 𐍅𐍂𐍉𐌷𐍃,*werh₁-,,13,1470,etymology_db,,
train-b2457e8e6ce6ede1-01,[ru] сердце [rue] сердце [sa] हृदय [sa] हृद्,*ḱr̥d-,,4,1471,etymology_db,,
train-d98ccf107886fe8e-01,[fr] flan [id] flan [es] flan,*pl̥h₂t-,,3,1472,etymology_db,,
train-aaa57cfeffd6ff11-01,[ang] flan [sco] flane [nb] flein [non] fleinn,*pleyn-,,4,1473,etymology_db,,
train-e52b054a97b6136a-01,[fr] poche [ga] póca [fro] puche [de] piekfein,*buk-,,4,1474,etymology_db,,
train-e8dcdcdde4a82e4d-01,[en] thrall [da] træl [ang] þræl [is] þræll [non] þræll [fo] trælur [sv] träl,*trāgʰ-,,7,1475,etymology_db,,
train-b8e0574ae881b968-01,[pt] silva [is] sulla [en] swelter [en] swill [is] sultur [is] sull [de] Schwelle [non] svalr [gmq-bot] syll [fro] selve [de] schwelen [tg] хӯрдан [en] sweal [gmq-bot] schwȯhli [yai] хварак [grc] εἵλη [ang] swelan [non] sollr [ang] geswelge [ang] swillan,*swel-,,20,1476,etymology_db,,
train-f4b824f064f6e657-01,[la] ira [en] oestrus [grc] οἶστρος [nl] IJssel,*h₁eys-,,4,1477,etymology_db,,
train-50d7db8a82e2d971-01,[en] ire [la] Issa [en] Salii [gl] Ézaro [sa] इष्,*h₁eysh₂-,,5,1478,etymology_db,,
train-fba726877eb45431-01,[en] din [nl] deun [sv] dån [sa] ध्वनि [enm] dynne,*dʰwen-,,5,1479,etymology_db,,
train-dbdcc32a2b86a9f0-01,[cy] cad [ga] cath [sga] cath [gd] cath [gv] cah [gl] Cadarnoxo [grc] κότος,*kéh₃tus,,7,1480,etymology_db,,
train-bdb24105a530fa33-01,[la] corvus [en] cormorant [gl] corvo [it] corvo [pt] corvo [es] cuervo [sq] korb [ca] corb [ro] corb [fr] corbeau,*ḱorh₂wós,,10,1481,etymology_db,,
train-7117420054ef70c0-01,[la] crocio [lt] kriokti,*k(V)r-,,2,1482,etymology_db,,
train-7c16aaf04169796c-01,[en] retrograde [en] retrograde [en] plantigrade [pt] grau [la] gradus [es] grada [es] grado [la] gradior [cy] grym [pt] degrau [en] unguligrade,*gʰredʰ-,,11,1483,etymology_db,,
train-5a9eb68356f63800-01,[la] nudus [en] nake [co] nudu,*nogʷ-,,3,1484,etymology_db,,
train-435fa5d695d2d1ea-01,[cs] otec [sh] otec [sk] otec [bg] отец [mk] отец [ru] отец [sh] отац [sga] aite [en] athel [ga] oide [gd] oide [nl] ette [sq] atë [cu] отьць [pl] ojciec [la] atta [sl] oče [hit] 𒀜𒋫𒀸 [hsb] wótc [got] 𐌰𐍄𐍄𐌰 [grc] ἄττα [csb] òjc [os] ӕда [dsb] wóśc [frr] aatj [uk] отець [be] айцец,*átta,,27,1485,etymology_db,,
train-6d3d5b4df4885b10-01,[fr] faux [es] hoz [la] falx [la] falco [ca] falç [it] falce [ro] falce [scn] fauci [oc] fauç [sc] falche,*dʰelk-,,10,1486,etymology_db,,
train-bc13d2b1e24a9f27-01,[nrf] faux [it] falciare [pt] foice [nrf] faûcil'ye [nrf] faûchi [gl] fouce [roa-gal] faoucher,*dhalk-,,7,1487,etymology_db,,
train-ca5a7b8f762bdf89-01,[en] virus [id] virus [la] virus [en] virulent [xto] wäs [grc] ἰός [sa] विष [it] virulento [pt] virulento [es] virulento [txb] wase [mga] fí [id] bisa [kls] biṣ [grc] ἰόεις,*wisós,,15,1488,etymology_db,,
train-a28dd18172a969df-01,[gv] mac [mga] mac [en] en masse [cy] magu [grc] Μακεδών [el] μήκος [grc] μῆκος [sga] macc [la] macies [pgl] ᚋᚐᚊᚔ [sga] doformaig,*meh₂ḱ-,,11,1489,etymology_db,,
train-774b61160227e80d-01,[en] brand [en] brand [fr] brand [sv] brand [en] brawl [en] brian [fro] branc [nb] Gudbrandsdalen,*bʰrenu-,,8,1490,etymology_db,,
train-af40c7e6e2ed20e0-01,[en] scion [fr] scion,*geye-,,2,1491,etymology_db,,
train-074ee56d84193b81-01,[en] pick [en] puke [en] pocket [id] pol [en] pout [it] piccolo [en] poll [en] pose [en] pock [la] bulla [lv] bura [ga] buidéal [de] fauchen [ar] بوم [fr] pochette [la] bullio [en] buller [nl] pokken [nl] pok [ang] geposu [ang] pohha [de] Pocke [ang] pocc [lld] pitl [nb] buljong,*bew-,,25,1492,etymology_db,,
train-6a64a628b0d98931-01,[fro] morsel [en] morceau [fr] morceau,*merə-,,3,1493,etymology_db,,
train-264f994c92663bc8-01,[la] folium [pt] folha [ga] bile [fr] feuille [es] hoja [fr] bille [it] foglia [ca] fulla [ro] foaie [nl] foelie,*bʰolh₃yom,,10,1494,etymology_db,,
train-fefd58b44447ba28-01,[en] foremost [da] frem,*pr-,,2,1495,etymology_db,,
train-4a8b26353e4c1956-01,[en] foremost [en] -most,*-mHo-,,2,1496,etymology_db,,
train-03aae15473aedef2-01,[la] cinis [cy] bachgen [en] nook [eo] cindro [io] cindro [lv] kost [la] recens [en] nief [sv] nacke [es] ceniza [fr] cendre [it] cenere [cy] cenedl [hi] कन्या [mr] कन्या [sa] कन्या [ro] cenușă [ru] начало [pt] cinza [sa] कनीन [da] nakke [ca] cendra [ru] начать [mzn] کیجا [wa] cinde [ga] céad [nrf] chendre [sq] qyrë [sq] qytë [roa-opt] cĩisa [hi] कनीज़ [ang] hnocc [mga] cét- [sga] cét- [cu] начинати,*ken-,,35,1497,etymology_db,,
train-fd99fde4538b1800-01,[fr] traire [it] trarre [gl] traer [es] traer [gl] tratar [pt] tratar [es] tratar [la] trama [it] trattare [ca] treure [la] tergus [ro] trage [la] tragula [la] tragum [el] τράτα [gl] tralla,*tragʰ-,,16,1498,etymology_db,,
train-42eae3b90bfe7e10-01,[sga] aire [cy] rhy [pl] pierwszy [grc] πρό [ru] про [uk] про [ruo] prvi [sh] prvi [sl] prvi [sh] први [lt] pirmas [cs] prvý [sk] prvý [mk] прв [lv] pirmais [cu] прьвъ [grc] πρῷρα [grc] πρόσω [bsh] pāćeř [grc] πρόμος,*pró,,20,1499,etymology_db,,
train-ce2bf6e0b51b1aac-01,[it] pelo [pt] pelo [es] pelo [en] peloton [fr] poil [nb] pille [ro] păr [pt] pelar [la] pilus [ca] pèl [nrf] pé [en] horripilate [nb] abortpille,*pil-,,13,1500,etymology_db,,
train-d0f31ef2911fa2ba-01,[ca] cul [fr] cul [lld] cul [lmo] cul [it] culo [osp] culo [es] culo [ro] cur [pt] cu [sga] cúl [la] cucullus [nrf] tchu,*kuH-l-,,12,1501,etymology_db,,
train-519188c7425b4741-01,[ga] il [sga] il [hi] प्रायः,*pélh₁us,,3,1502,etymology_db,,
train-7dd6d956a2c8ebb6-01,[ang] heord [hu] csorda [ro] cârd [sv] hjord [fr] harde [is] hjörð [ga] crios [gd] crios [fro] herde [fa] کرد [fo] hjørð [cy] crys [ro] cireadă,*kerdʰ-,,13,1503,etymology_db,,
train-454245f6957e5731-01,[ro] duce [ca] dur,*déwketi,,2,1504,etymology_db,,
train-105ca686988bda1c-01,[sv] regn [fa] رخت [sa] रच्,*rek-,,3,1505,etymology_db,,
train-5b8679d396a956c5-01,[gv] keck [mk] кака [ru] какать [ca] cagar [gl] cagar [pt] cagar [axm] քաք [xcl] քակոր [ro] căca [fa] ککه [grc] κάκκη [pl] kakać,*kakka-,,12,1506,etymology_db,,
train-5a2ecc1d1cbdc8a2-01,[hrx] schwarz [pdc] schwarz [de] Schwarz [pdc] Schwarz [fo] svartur [is] svartur [goh] swarz [non] svartr [nrn] svart [nb] svart [nn] svart [sv] svart [gmw-cfr] schwatz [pdc] schwatz,*swordo-,,14,1507,etymology_db,,
train-051495c2804d8362-01,[en] tumor [la] tuber [en] tomb [en] tumour [en] thimble [grc] σῶμα [es] tocino [grc] τίτυρος [grc] Τιτυός [gl] tobo [ceb] tosino [gl] toco [la] tomentum [fa] توان [xcl] թուխ [la] obturo [xcl] թոյն [la] turgeo [gl] touciño [gl] tosca [la] turio [gl] touceira [sq] tytë [gl] touca [la] tuccetum [la] tutulus [gl] touta [gl] touza [gl] toutizo [gl] toutelo [gl] touticeira [grc] τύφη [gl] touzo [gl] toucelo [non] þysja [grc] σῶς [la] tucca,*tewh₂-,,37,1508,etymology_db,,
train-461134056e083061-01,[en] bake [ang] bacan [fo] baka [is] baka [non] baka [sv] baka [nl] bakken [grc] φώγω [hy] բոկ [yi] באַקן [axm] բոկեղ [grc] βέκος,*bʰeh₃g-,,12,1509,etymology_db,,
train-63aaa9652cb7dfc9-01,[fo] kot [pl] koc,*gudnó-,,2,1510,etymology_db,,
train-2190253f8e3fe4c8-01,[la] lis [sga] liid,*(s)leyH-,,2,1511,etymology_db,,
train-2b5815bc89cacf47-01,[la] moneo [en] summon [en] mentor,*monéyeti,,3,1512,etymology_db,,
train-5a13e64430004bc7-01,[la] argentum [fr] argent [nrf] argent [osp] argent [it] argento [es] argento [xcl] արծաթ [ro] argint [sga] argat [rm] argient [rm] argien [osp] ariento [xfa] 𐌀𐌓𐌂𐌄𐌍𐌕𐌄𐌋𐌏𐌌 [sa] रजत [co] argentu [scn] argentu [lij] argénto [ae] 𐬆𐬭𐬆𐬰𐬀𐬙𐬀,*h₂r̥ǵn̥tóm,,18,1513,etymology_db,,
train-a27a97128ba90e47-01,[la] iocus [en] joke [en] Yule [cy] iaith [fr] gêne,*yek-,,5,1514,etymology_db,,
train-2a8193d9bba46785-01,[la] tata [pt] teta [es] teta [eee] тата [nl] tiet [it] tetta [fr] tette [de] Titte [it] zizza [ang] titt [sa] तत,*tata-,,11,1515,etymology_db,,
train-349775d09a0865e6-01,[la] vagina [en] amain [nb] vanilje,*wag-,,3,1516,etymology_db,,
train-5538c67a4f6c24fc-01,[sk] hora [be] гара,*gwerH-,,2,1517,etymology_db,,
train-42dd8ab4dcab80ca-01,[la] -osus [gl] -oso [id] -wan [grc] -εις [sa] -वत्,*-wénts,,5,1518,etymology_db,,
train-7af74924387cf0df-01,[la] -osus [gl] -oso,*-to-,,2,1519,etymology_db,,
train-7dc1509b8a276b10-01,[ro] par [ca] pal [cbk] palo [it] palo [es] palo [gl] pau [pt] pau [roa-opt] pao [fr] pieu [ceb] pawo,*peh₂ǵ-slos,,10,1520,etymology_db,,
train-a3ee449819d74860-01,[en] quay [en] hedge [enm] hegge [la] cohum [gd] cidhe,*kagʰyóm,,5,1521,etymology_db,,
train-a4299dc401a3b19b-01,[id] mes [en] mesh [ang] mæscre [lv] mazgāt [lv] mezgls,*mezg-,,5,1522,etymology_db,,
train-676f4d9529f27675-01,[ca] blanc [dlm] blanc [fr] blanc [en] blanch [es] blanco [en] blank [gl] branco [en] blench [af] bliksem [nl] bliksem [fr] blanchir [fro] blanchir [cu] блискъ [sv] blixtra [la] fligo [it] biacca [roa-brg] blianc [nrf] bllànc [nrf] bllaunc [sc] biancu [sdc] biancu [scn] biancu [roa-brg] blian [gmq-scy] blánker [lt] blizgas [id] blangko [mh] būļan̄kōj [eee] блакитный,*bʰleyǵ-,,28,1523,etymology_db,,
train-0198f1e3df53e85a-01,[fur] blanc [oc] blanc [ang] blanc [fro] blanc [pro] blanc [wa] blanc [ist] bianco [lld] blanch [ang] blæc [en] blanquette [fr] blanquette [ang] blanca [roa-opt] branco [nrf] blianc [ast] blancu,*bhleg-,,15,1524,etymology_db,,
train-f19028ed07bb5f3f-01,[en] frigid [pt] frígido [es] frígido [it] frigido [la] frigeo,*sriges-,,5,1525,etymology_db,,
train-d61d2a141dbc7d4f-01,[io] ma [sga] mag [en] master [id] master [en] mickle [la] maximus [is] mjög [en] magistery [grc] μέγας [el] μέγας [en] menhir [he] מאי [en] masterly [grc] μεγάλος [el] μεγάλος [fa] مه [fo] mikil [wlm] mael [ang] micel [la] ingens [eo] mastro [sq] madh [sq] më [sa] मह [id] Mei [xcl] մեծ [sco] Mey [sa] महत् [kmr] mezin [da] megen [txb] māka [la] Maius [la] Mogontiacum [en] magnoperate [cy] -fa [gl] Méixamo [ae] 𐬨𐬀𐬰 [sga] maige [id] maha- [grc] ἄγαν [grc] ἀγαυός,*méǵh₂s,,41,1526,etymology_db,,
train-500b47ccba556080-01,[en] awn [fi] akana [la] agna [sa] अशनि,*aḱanā,,4,1527,etymology_db,,
train-7953a9a94a0ef2c1-01,[la] lapis [fr] loupe [id] lup [ltg] lopa [la] lepos [ang] loppe [grc] λέπαδνον [grc] λώπη,*lep-,,8,1528,etymology_db,,
train-eeac9ca346083006-01,[en] wroth [enm] wroth [en] writhe [sv] vred [sv] vrida [la] veratrum [non] vríða,*wreyt-,,7,1529,etymology_db,,
train-eef819e58fbdd4db-01,[cy] tra [cy] dros,*treh₂-,,2,1530,etymology_db,,
train-9d2b33b77c29fef5-01,[en] camp [it] cambiare [it] cambio [la] cambio [grc] κάμπτω [el] κάμπτω [en] campanile [xcl] քամակ [la] cambium [ofs] komp [it] cangiare [it] cangia [scn] canciari [grc] καμάρα [sq] këmbë [la] camur [syc] ܩܡܪܐ [la] cumera [ar] كمر [gl] Camba [scn] cangiari,*kh₂em-,,21,1531,etymology_db,,
train-a82956b8fc7b733a-01,[ca] camp [en] champagne [sa] कपट [grc] κάμπη [grc] καμψός [grc] καμπή,*kh₂emp-,,6,1532,etymology_db,,
train-40db72b2d49d48fd-01,[la] caecus [it] cieco [es] ciego [ro] ceață [pt] cego [cy] coeg [ga] caoch [gd] caoch [ca] cec [sh] ciča [sh] цича [sga] cáech [sa] केकर,*kéh₂ikos,,13,1533,etymology_db,,
train-6299b6a1100b4103-01,[en] puisne [sq] pas [en] puny [fa] پس [grc] ποτί,*pós,,5,1534,etymology_db,,
train-ee8600d4b2d81525-01,[en] hoof [is] hófur [ofs] hof [nn] hov [sv] hov [non] hófr [de] Huf [fo] hógvur [fo] hóvur [cs] kopyto [dsb] kopyto [pl] kopyto [nl] hoef [ru] копыто [ae] 𐬯𐬀𐬟𐬀 [sa] शफ [nn] hóv,*ḱoph₂ós,,17,1535,etymology_db,,
train-f7457d9b27327063-01,[la] fur [ro] fur [it] furo [pt] furão [grc] φώρ,*bʰṓr,,5,1536,etymology_db,,
train-06c45de40e9b8225-01,[en] hill [pt] colina [grc] κολώνη,*kl̥Hnís,,3,1537,etymology_db,,
train-c90ec4fafb81d22d-01,[sk] šošovica [en] opium [la] opium [sq] gjak [pl] soczewica [ru] чечевица [grc] ὀπός [la] sappinus [be] сачавіца,*sokʷos,,9,1538,etymology_db,,
train-fd2c4b74072436d5-01,[la] -a [la] forda [grc] -η [grc] -α,*-éh₂,,4,1539,etymology_db,,
train-40266ec7fd55a247-01,[sh] -a [sh] -а,*-ōd,,2,1540,etymology_db,,
train-5798d7f132cef71c-01,[de] Liebe [wym] łiwa [hrx] Lieb [pdc] Lieb,*lubʰ-,,4,1541,etymology_db,,
train-ffe2fbbe9c2b740d-01,[la] -inus [fr] -in [cy] -in [en] -ine [it] -ino [es] -ino [non] -inn [en] belluine [xcl] -այն [lv] -ains [grc] -ινος [lt] -inis [ur] کری [hi] हस्ती [lij] -ìn [sa] -इन् [hi] करी,*-iHnos,,17,1542,etymology_db,,
train-2b0b157951188a47-01,[la] sagus [en] sickle [la] seges [la] segnis,*seg-,,4,1543,etymology_db,,
train-d21838933c36e809-01,[la] Celtae [la] clava [en] glaive [en] holly [la] gladius [gl] celta [it] gladio [ga] Cillian [ga] cuileann [gd] cuileann [grc] κλάω [en] claviform [el] κλάνω [la] percello [grc] κόλαφος [fa] کلنگ [lv] kļūt [pl] kłóć [grc] σκῶλος [non] hlunnr [ga] colg,*kelh₂-,,21,1544,etymology_db,,
train-15b1cff585c0cb47-01,[ca] merda [gl] merda [it] merda [pt] merda [fr] merde [es] mierda,*smerd-h₂-,,6,1545,etymology_db,,
train-57039721f6705ccc-01,[sh] svet [sl] svet [mk] свет [sh] свет [cs] svatý [cu] свѧтъ [sk] svätý [dsb] swěty [szl] świynty [csb] swiãti,*ḱwentos,,10,1546,etymology_db,,
train-fec6ac42d4200f36-01,[sh] svet [sh] свет [jv] séta [lt] šviesa [uk] квітка [pa] ਚਿੱਟਾ [sa] श्वित्र [inc-opa] ਚਿਟਾ [pa] چٹا [ae] 𐬯𐬞𐬀𐬉𐬙𐬀,*ḱweyt-,,10,1547,etymology_db,,
train-f756132f39b1302f-01,[en] rest [en] rest [sv] rast [sq] resht,*ros-,,4,1548,etymology_db,,
train-0171ce9e5e5861d0-01,[fr] triste [gl] triste [it] triste [nrf] triste [pt] triste [es] triste [ca] trist [fur] trist [oc] trist [pms] trist [ro] trist [pt] tristeza [nl] driest [fo] tristur [la] tristis [de] dreist [it] tristo [vec] tristo [ang] þriste,*tréystis,,19,1549,etymology_db,,
train-e9eb5deaee1386f7-01,[ro] des [en] dense [grc] διδάσκω [la] densus [la] dumus [grc] ἐδάην,*dens-,,6,1550,etymology_db,,
train-99c5aefee4dbd6cd-01,[en] fancy [en] fantasy [grc] φαίνω,*bʰh₂nyéti,,3,1551,etymology_db,,
train-1c267fcb9a7f25a6-01,[en] spouse [en] espouse [eo] spozo [io] spozo [la] spopondi [grc] σπένδω,*spend-,,6,1552,etymology_db,,
train-96b4639d39adae34-01,[da] bro [nb] bro [sv] bro,*bʰruh-,,3,1553,etymology_db,,
train-e21178eb83df3f6f-01,[kls] bro [en] Burgundy [fr] Bourgogne [sa] बृहत् [la] Burgundia [en] Bragança [pt] Bragança [nrf] Bourgouongne [en] Brigantia [la] Brigantia [la] Brigantium [ae] 𐬠𐬆𐬭𐬆𐬰𐬀𐬧𐬙 [es] Braganza [en] Bregenz [de] Bregenz [la] Brigantes,*bʰérǵʰonts,,16,1554,etymology_db,,
train-4c289eea6ac9b576-01,[en] -ible [nb] pille [la] -ula [cs] -dlo [la] -bulum [la] -bula [la] -brum [la] -bra [nb] abortpille,*-dʰlom,,9,1555,etymology_db,,
train-bfcbfd3223ff2cc6-01,[en] rare [en] rine,*er(e)-,,2,1556,etymology_db,,
train-962a0c1a76d3b2b7-01,[en] rare [en] rear [en] rear,*ḱroHs-,,3,1557,etymology_db,,
train-c55b9c109e1be8ff-01,[en] scant [en] shand,*(s)ḱem-,,2,1558,etymology_db,,
train-2c84a496f5814d47-01,[en] crab [sv] krabba [nb] krabbe [nn] krabbe [gmq-osw] krabbe,*grobʰ-,,5,1559,etymology_db,,
train-baab185f013489bd-01,[en] fen [en] Pannonia [it] Pannonia [la] Pannonia [ga] eanach [sa] पङ्क [gl] panasco,*pen-,,7,1560,etymology_db,,
train-306c80543411c5de-01,[en] cappuccino [it] capo [it] chef [de] Haupt [fo] høvur [da] hoved [it] kapò,*káput,,7,1561,etymology_db,,
