input,output,meaning,num_cognates,cognate_set_id
[por] pau [spa] palo [cat] pal [old] palo [old] pal [por] pau,*peh₂g̑-,,6,2036
[sar] ischíre [sar] iscire [lat] scīre [hit] šākk-/šakk- [ron] a ști [meg] ştíri,*sekH-,,6,2047
[rus] krasnyj,*kʷer-,,1,2063
[sar] ruere [sar] órruere,*h₃reu̯-,,2,2066
[sar] narrer [sar] nárrere,*g̑neh₃-,,2,2076
[sar] isciústu [sar] iffustu [nea] 'nfuso,*g̑ʰeu̯d-,,3,2078
[hbs] gurati,*geu̯-,,1,2086
[gae] seinn,*su̯enh₂-,,1,2108
[cym] byta [mid] bwyta,*gʷi̯eh₃-,,2,2144
[lat] nebula [ita] nebbia [sar] nébite [sar] néula [spa] niebla [por] nevoeiro [deu] Nebel [lux] Niwwel [nea] neglia [old] niebla [fra] nÿolé [lad] niol [deu] Näbel [gaw] naali [pas] naali [goh] nebol [mid] nebel [old] neƀal [mid] nevel [por] nevoeiro [mil] nébia [saṇ] nâliud′uṛ,*nebʰ-,,22,2150
"[cym] taro, trawo [mid] taro",*terh₁-,,2,2152
[gae] cos [gae] cas [sga] cos [cym] coes [mid] coes [nea] coscia,*kok̑s-,,6,2156
[cym] cynffon [mid] cynffon,*sph₂en-,,2,2169
[grc] téphra [gre] téphra,*dʰegʷʰ-,,2,2179
[ben] chāi [mai] chāur [pal] čhíi [gaw] čhī [ass] sāi,*?*(s)k̑ed-,,5,2182
[hbs] leđa,*lendʰ-,,1,2188
[pal] bhasma(n),*bʰes-,,1,2189
[isl] vondur [old] onder,*u̯endʰ-,,2,2191
[ita] cattivo [mil] catìf,*keh₂p-,,2,2196
[fra] viande [fra] vÿanda [old] vianda,*gʷi̯eh₃-,,3,2198
[chu] črěvo [old] čerevo,*(s)ker-,,2,2201
[lux] Broscht [far] bróst [isl] brjóst [nld] borst [deu] Brust [nob] bryst [sga] bruinne [old] bronn [old] bronn [gae] broilleach [gau] brunnio- [elf] brest [swe] bröst [dan] bryst [old] bryst [mid] bronn [fle] borst [bre] bruched [mid] bron [lat] brodn [deu] Bruscht [goh] brust [old] briāst [mid] brust [ang] brēost [old] briost [mid] borst [old] brjóst [got] brusts [nor] bryst,*bʰreu̯s-,,30,2211
[lit] krūtìnė [lat] kryuts,*kreu̯H-,,2,2215
[xto] päśśäṃ [txb] päścane [pal] thana,*pstḗn,,3,2217
[lat] numerāre [ron] număra [old] nombrer [meg] numirári [dal] enbru̯ár,*nem-,,5,2224
[mar] pāhaṇe [san] páśya- ≠ dr̥ś- [pal] páaša [kho] pošik [gaw] päšūg,*spek̑-,,5,2231
[chu] měsęcĭ [lit] mėnùlis [prg] menig [lav] mēness [txb] meñe [xto] mañ [lux] Mound [san] mā́ḥ [ces] měsíc [far] máni [swe] måne [hbs] mjesec [ave] māh [old] māh [eng] moon [nld] maan [deu] Mond [dan] måne [old] mane [nob] måne [ukr] mìsâc′ [bel] mesâc [sor] měsačk [sor] mjasec [slo] mesiac [mac] mesečina [kho] māstä [kas] miesąc [mid] māh [par] māh [umb] menzne [oss] mæj [oss] mæj [fas] māh [lat] mienesnīks [fle] maan [fri] moanne [old] miesiąc [old] měsiec [rus] m′ís′ac′ [mac] misinčìna [mac] misinčìna [slo] mesec [bak] mā [bac] mao [deu] Mond [sog] māx [maz] māh [del] mɒh [lar] mā [bal] māh [kur] māng [khw] māh [haw] māŋ [kur] māŋ [raj] mạ [gaw] maasoi [pas] maiṭalu [kho] mas [pas] spogmai [goh] māno [sar] most [old] mōna [mid] mâne [ang] mōna [old] mâno [mid] mane [got] mena [nor] måne [vâs] mas′ag [wak] mak [kam] m′os [kât] m′os [kât] m′us [kal] mâs [saṇ] m′âs [kur] māŋ,*meh₁-,,77,2232
[xto] koṃ [txb] kauṃ,*k̑eh₂u̯-,,2,2234
[grc] plḗrēs [san] pūrṇá- [chu] plŭnŭ [prg] pilnan [lav] pilns [lat] plēnus [gae] làn [urd] pūrā [ita] pieno [nep] pūrā [hye] li(kʿə) [fra] plein [lux] voll [spa] lleno [lit] pìlnas [pol] pełny [ces] plny [rus] polnyj [aln] plotë [deu] voll [fri] plen [gae] lán [nob] full [swe] full [hin] pūrā [hbs] pun [ave] pərəna [sga] lán [umb] plener [xcl] li [eng] full [nld] vol [gau] lano- [sqi] plot [gae] lane [old] lon [old] laun [far] fullur [dan] fuld [isl] fullur [old] fulder [elf] full [pal] puṇṇa [ukr] novnij [bel] poŭny [sor] połny [sor] połny [slo] poln [slo] plný [mid] leun [mac] poln [bul] p″len [kho] uspurrä [gre] plḗrēs [pol] påunĕ [mid] purr [par] purr [yag] pun(n) [hyw] lecʿown [lat] pylnys [fle] vol [ron] plin [lad] plen [sar] piénu [old] plein [ang] plein [wal] plin [fra] plë [cat] ple [old] lleno [nea] chino [por] cheio [bre] lan [bre] leun [cym] llawn [pal] purá [fas] por [sar] prenu [old] pełny [mid] llawn [sin] piruṇu [old] plný [old] polnyi [rus] pọ́wnωj [kum] palla [mac] pъ̀lin [mac] pъ̀lin [slo] poln [slo] puln [bak] por [fri] fol [deu] voll [tat] pör [sog] purni [maz] per [del] por [lar] por [bal] por [kur] par [old] plen [meg] pľin [alb] pljotë [old] ple [gaw] por [haw] pař [kur] pıṛ [raj] pör [gaw] pūra [bac] poro [dal] plai̯n [goh] fol [old] ful [mid] vol [ang] full [old] full [mid] vol [old] fullr [got] fulls [mid] luen [lat] lên [nor] full [por] cheio [vâs] â-ri- [kam] pâr′ea [kât] pur′a [kal] pâra- [kur] pɨṛ [mil] pién,*pleh₁-,,128,2235
[xto] swase [txb] swese [grc] hýetos [aln] shi [sqi] shi [gre] hyetós [alb] shi,*sh₂eu̯-,,7,2236
[hbs] kiša,*ku̯ath₂-,,1,2237
[rus] život [bel] žyvot [ukr] živìt [pol] zaivăt [isl] kviður [elf] kwið [old] kviðr,*gʷi̯eh₃-,,7,2238
[sin] lē [pal] lohita [pun] lahū [gaw] lo [kho] leey [kam] l′ui [kât] l′ui [kât] l′ui [kal] lai [saṇ] l′au,*(h₁)reu̯dʰ-,,10,2239
[pol] palić się [sor] paliś se [sor] palić so [kas] palëc sã,*?*pel-,,4,2241
"[bul] gorâ [hbs] gorjeti [slo] goreti [mac] gori [chu] gorěti [rus] goret' [bel] garec′ [ukr] gorìti [slo] horieť [ces] hořet [pol] ďöri-să [old] gorzeć, goreć [old] hořěti [old] gorěti [rus] ɣọr′ítɪ [mac] gurì [mac] gurì [slo] goreti [slo] goreti",*gʷʰer-,,19,2243
[pol] zimny [sor] zymny [sor] zymny [pol] zaimenă [kas] zëmny [old] zimny [alb] titimë,"*?*g̑ʰéi̯-om, *g̑ʰ(i)i̯-ém-, *g̑ʰi-m-",,7,2245
[fle] sterven [deu] sterben [nld] sterven [lux] stierwen [fri] stjerre [deu] stärbe [goh] sterban [old] sterva [mid] sterben [mid] sterven [old] sterƀan,*(s)dʰerbʰ-,,11,2250
[gae] cluas [gae] cluas [sga] clúas [gae] cleaysh [cym] clust [mid] clust,*k̑leu̯s-,,6,2255
[spa] lejos [old] lexos,*sle⁽g̑⁾-,,2,2258
[nep] ḍarnu [mai] ḍaranā [hin] ḍaranā [urd] ḍarnā [pal] dara (*darati) [mag] ḍarana [bho] ḍarnā [pun] ḍarnā [kam] vid′ařa- [kât] vadař′e- [kât] vadiř′e- [kal] vide-,*der-,,12,2259
[lit] plùnksna,*?*pleu̯k-,,1,2263
[nob] slåss [far] sláast [isl] slást [elf] slå'ss [swe] slåss [dan] slås [old] slas [old] vega [nor] slåss,*?*slak-,,9,2267
"[grc] ónyx [mai] nah [san] nakhá- [chu] nogŭtĭ [prg] nagutis [lav] nags [lux] Nol [lat] unguis [gae] ìne [xto] maku [txb] mekwa [hyw] ełownkʿ [ell] nýchi [ita] unghia [fra] ongle [lit] nãgas [spa] uña [gae] ionga [dan] negl [swe] nagel [eng] nail [nld] nagel [deu] Nagel [ces] nehet [pol] paznokieć [rus] nogot' [fas] nāxun [hit] šankui- / šankuu̯ai- [kur] nēnuk [fri] ongule [isl] nögl [cat] ungla [sga] ingen [xcl] ełowngn [elf] nagel [far] naglur [old] naghl [nob] negl [pal] nakha [mag] noh [ukr] nìgot′ [bel] nogac′ [sor] nochć [sor] nokś [slo] necht [slo] noht [gre] o-nu [mid] iuin [hbs] nokat [bul] nok″t [mac] nokot [kho] nāhune [old] euin, eguin [pol] nüďėt [kas] paznokc [mid] nāxun [oss] nyx [par] nāxun [gre] nýšin [gre] ní(ch)i [gre] onýši(n) [gre] (a)nýchi [hye] ełowng [oss] nix [lat] nogs [fle] nagel [ron] unghie [nea] ogna [sar] úngara [old] ongle [ang] ungle [wal] ongue [fra] anglye [old] unna [por] unha [gae] yngyn [bre] ivin [bre] ivin [cym] ewin [sar] ungia [lad] ondla [pal] nóong [nep] naṅa [kas] nam [old] paznogieć [mid] ewin [mar] nakha [old] eguin [old] nehet [rus] nọ́xọt′ [kum] nixn [mac] nòft′ [mac] nòft′ [sin] niya potta [wak] diɣ̌ər [yag] náxna [slo] noht [slo] nohát [fri] neil [deu] Nagel [ass] nôkh [ben] nakh [tat] naxen [sog] nāxn [maz] nāxun [bak] nexun [del] nɒɣu [old] oungla [meg] úngľă [old] ungla [gaw] nak [lar] nač [kur] nāxon [bal] nāhon [haw] nāxūn [kur] nāxwın [raj] noxone [khw] nāxn [gaw] nak [dal] jongla [goh] nagal [sar] nishewr [old] neil [mid] nagel [ang] næġl [old] nagal [mid] naghel [old] nagl [lat] euin [nor] negl [por] unha [vâs] n′ač [pas] naurii [kam] nâč′ẽ [kât] nâč′e [kât] nâč′e [kal] nuča [saṇ] nâuć′ã [kur] naxwēn [mil] ungia",*h₃neg⁽ʷ⁾ʰ-,,140,2268
[lat] skrīt,*?*(s)k⁽ʷ⁾rei̯-,,1,2273
[fas] šemordan [kho] ṣuʾmeḍa [mid] ašmārēd [kur] dɨhɨžmērit [sog] pǝčmerti [bak] ešmārdak [tat] mešmāre [maz] šemārne [del] miʃmɒre [lar] avāšomole [kum] šmāra [kur] ašmirıt [kur] šwımāra kaē [haw] mažmāro [raj] ạratešmạre [pas] shmeral [khw] ammareda [kur] a-šmār-ē,*(s)mer-,,18,2274
[hit] šūu- / šūuau̯-,*?*seu̯H-,,1,2280
[xto] klisnāṣ [txb] kläntsaṃ,*klemH-,,2,2286
[xto] kälytär [txb] kaltär,*k̑lei̯-,,2,2288
[lav] mats [lat] mots,*meh₁-,,2,2289
[kho] kamalä [ass] mūr,*ml̥h₃dʰ-,,2,2293
[gae] grian [gae] grian [sga] grían [gae] grian,*gʷʰer-,,4,2299
"[ita] uccidere [sar] occíere [ron] a ucide [old] ocire [ang] ocire [nea] accirere [old] ociure, auciure",*?*kh₂ei̯d-,,7,2300
[lav] nogalināt [prg] gallintwei [ang] cwellan [old] quellian,*gʷelH-,,4,2302
[swe] döda [fri] deadzje [fle] dooden [nld] doden [deu] töten [old] dödha [deu] töde [mid] tœten [mid] doden [old] deyða [got] dauþjan [goh] tōten,*dʰeu̯-,,12,2305
"[far] vita [isl] vita [nob] vite [dan] vide [swe] veta [fri] witte [fle] weten [nld] weten [lux] wëssen [deu] wissen [gae] tha fhios [san] vid- [chu] věděti [prg] waist [hyw] gitnal [hye] gitenal [ces] vědět [bel] vedac′ [slo] vedieť [gae] bí a fhios ag [pol] wiedzieć [sga] ro·fitir [ave] vaēδa [xcl] gitem [grc] oĩda [gae] fys [old] gudbut [gau] uid- [elf] witå [old] vita [sor] wědźeć [sor] wěźeś [slo] vedeti [mid] gouzout, gouzuout [gre] oĩda [pol] vedącĕ [kas] wiedzec [bre] goûd (goużoud) [cym] gw(y)bod [old] wiedzieć [mid] gwybod [old] věděti [old] věděti, vědati [slo] vedeti [slo] veiditi [mid] gothfos [lat] gothaz, guthvas [bre] gouied, goui- [deu] wüsse [goh] wizzan [old] weta [mid] wizzen [ang] witan [old] uuitan [mid] weten [old] vita [got] witan [nor] vite",*u̯ei̯d-,,58,2307
[grc] anḗr [ell] ántras [san] nár- [ave] nar [xcl] ayr [aln] njeri [pal] nara [gre] anḗr [osc] niir [umb] nerf [gre] ántras [gre] ántra [gre] ántras [alb] njeri [pas] narina,*h₂ner-,,15,2316
[elf] kall,*g̑erh₂-,,1,2318
[kur] mērɨk [hyw] mard [hye] mard [fas] mard [mid] merd [par] mard [kum] mardk- [yag] mṓrtī [bac] mardo [sog] martē [tat] mardak [maz] mardi [bak] mire [del] merd [lar] mard [khw] marc [raj] merạ [bal] mardēnzāg [old] martiya [kam] m′oč [kât] m′uč [saṇ] m′âć,*mer-,,22,2322
[hit] pešna- / pišna-,*pes-,,1,2325
[xto] oṅk [txb] eṅkwe,*nek̑-,,2,2327
"[lat] lūna [hye] lusin [fra] lune [spa] luna [rus] luna [fri] lune [xcl] lowsin [slo] luna [bul] luna [pol] laună, laină [hyw] lowsin [ron] lună [nea] luna [ita] luna [lad] luna [sar] luna [sar] luna [old] lune [ang] lune [wal] leune [fra] lna [cat] lluna [old] luna [por] lua [dal] loi̯na [slo] luna [old] luna [meg] lúnă [old] lluna [por] lua [mil] lüna",*leu̯k-,,31,2336
[gae] gealach [gae] gealach,*g̑ʰelh₃-,,2,2337
"[urd] cānd [mag] cāṅd [pal] canda [hin] cānda [bho] cānd [ben] cām̐d [sin] san̆da / han̆da [pun] caⁿn, caⁿd",*(s)kend-,,8,2338
[xto] koy* [txb] koyṃ,*g̑ʰeh₁i̯-,,2,2346
[lav] jauns [lat] jauns,"*h₂ei̯-u-, *h₂oi̯-u-, *h₂i̯-eu̯-",,2,2351
[lav] koks [lat] kūks,*?*keu̯k-,,2,2358
[xto] ṣtām [txb] stām [gaw] tam [vâs] üšty′ub,*steh₂-,,4,2359
[gae] an t-uisge,*u̯ed-,,1,2362
[prg] garian,*gʷerH-,,1,2364
[bul] gora,*gʷerH-,,1,2365
[xlu] u̯ār-,*u̯eh₁-,,1,2394
[hit] ḫarki- [xto] ārki [txb] ārkwi,*h₂erg̑-,,3,2395
[grc] leukós [gre] re-u-ko [gre] leukós,*leu̯k-,,3,2401
[gae] abair ≠ deir [sga] as·beir [gae] gra,*bʰer-,,3,2404
[pol] powiedzieć [slo] povedať [old] powiedzieć [old] pověděti [rus] u̯pọv′ístɪ,*u̯ei̯d-,,5,2409
[gae] geal,*g̑ʰelh₃-,,1,2411
[pal] vac ≠ vatti [par] wāčēd [khw] wass [raj] ạʋje ≠ bašʋạ [tat] māje [kur] ežıt [kur] üšē [haw] mwāčo [kur] eyžē,*u̯ekʷ-,,9,2415
[cym] dweud [mid] dywedut [old] guetid,*u̯eth₂-,,3,2416
[cat] dona [ita] donna [mil] dòna,*dem-,,3,2419
[lav] sieviete [lat] sīvīte,*k̑ei̯-u̯o-,,2,2430
[lat] rotundus [ita] tondo [spa] redondo [fra] rond [fri] taront [ron] rotund [old] rond [ang] rund [wal] rond [cat] rodó [old] redondo [por] redondo [nea] tunno [lad] toron [sar] túnniu [sar] rotundu [fra] ryan [old] round [old] redó [por] redondo [mil] rutùnt,*ret-,,21,2443
[chu] (o)krǫglŭ [pol] okrągły [rus] kruglyj [ces] okrouhlý [hbs] okrugao [ukr] kruglij [bel] krugly [slo] okrúhly [slo] okrogel [bul] kr″g″l [kas] òkrãgłi [old] okrągły [old] okrúhlý [old] krugŭ [rus] krúɣlωj [slo] okrogel [slo] okrogil,*?*krengʰ-,,17,2444
[goh] sinuuelbi [ang] sinhwurfol,*kʷelp-,,2,2447
[lav] apaļš [lit] apvalùs [lat] opols,*u̯elH-,,3,2448
"[hit] gēnu [lat] genu [grc] góny [san] jā́nu [gae] glùn [ita] ginocchio [fra] genou [gae] glúin [dan] knæ [swe] knä [lux] Knéi [eng] knee [nld] knie [deu] Knie [xto] kanweṃ [txb] keni [aln] gjũ [hye] cownk [cat] genoll [sga] glún [ave] žnu [xcl] cownr [sqi] gju [fri] zenoli [gae] glioon [elf] kni [ell] gónato [far] knæ [isl] kné, hné [old] knä [nob] kne [pal] jānu [mid] glin [kho] ysānū [gre] góny [mid] išnūg [par] zānūg [gre] gónaton [yag] zɵ̄nk [gre] gónato(n) [hyw] cownk [gre] gónato [gre] gónato [fle] knie [old] genoil [ang] genuil [ron] genunchiu [nea] renucchio [por] joelho [wal] gngno [lad] jenedl [sar] jenucu [sar] benúiu [bre] glin [bre] glin, dëwlin [cym] pen-glin [fra] zhno [mid] glin [sin] daṇahisa [fri] knibbel [bac] zaggo [deu] Chnöi [tat] zonem [sog] zānuk [maz] zānu [bal] zān [kur] ažno [old] ginoulh [alb] gluri [khw] zānūk [old] genoll [pas] zangoon [haw] zangołī [raj] zạnü [old] finojo [meg] zănúcľu [dal] denakle [goh] knio [sar] zun [old] knī [mid] knie [ang] cnēo [old] knio [mid] cnie [old] kné [got] kniu [mid] glyn [lat] pedn glîn [nor] kne [por] joelho [mil] ginöc [kam] ź′õ [kât] z′õ [kât] z′ũ [kur] wɨžɨn",*g̑enu-,,95,2456
"[hit] karāu̯ar / karaun- [xto] kror [txb] krorīya* [grc] kéras [lux] Har [lat] cornū [san] śŕ̥ṅgam [mai] siṅdh [urd] sīng [kas] hiŋ [ben] śiṁ [hin] sīṅga [mar] śinga [sin] an̆ga [nld] hoorn [dan] horn [swe] horn [deu] Horn [spa] cuerno [fra] corne [ita] corno [ell] kérato [fri] cuar [isl] horn [eng] horn [gau] carnon [ave] srū [old] carn [old] corn [elf] uonn [far] horn [old] horn [nob] horn [xlu] *zaruu̯ar / *zarun- [mag] siṅg [pal] singaṁ [mid] corn, cornn [gre] ke-ra [kho] ṣū [gre] kéras [mid] srūy [gre] tžératon [gre] kérato(n) [gre] kérato [gre] tšérato [fle] hoorn [ron] corn [nea] cuorno [lad] corn [sar] corru [sar] corru [old] cor [ang] corn [wal] cwène [fra] kourna [old] cuerno [bre] korn [bre] korn [cym] corn [oss] syk'a [oss] siwæ [bho] sīṅgh [nep] siṅga [pal] ṣing [mid] corn [wak] ṣ̌əw [fri] hoarne [deu] Horn [sog] sarē [ass] xiṁ [pun] siⁿg [old] corna [meg] córnu [gaw] šing [kho] srung [khw] šū [gaw] ṣiŋ [pas] khkar [dal] ku̯arn [goh] horn [sar] khew [old] hōrn [mid] horn [ang] horn [old] horn [mid] hoorn [old] horn [got] haurn [mid] corn [lat] korn [nor] horn [vâs] üč′ü [pas] šangaṭu [mil] còrnu",*k̑er-,,94,2457
[chu] rogŭ [prg] ragis [lav] rags [pol] róg [rus] rog [ces] roh [hbs] rog [ukr] rìg [bel] rog [sor] róh [sor] rog [slo] rog [slo] roh [mac] rog [bul] rog [pol] rüg [kas] róg [lit] rãgas [lat] rogs [old] róg [old] roh [rus] r′ïɣ [mac] ròk [mac] ròk [slo] rog [slo] rúg,*(H)regʰ-,,26,2458
[far] dust [eng] dust [old] dust [ang] dūst [old] dust,*dʰu̯ens-,,5,2464
[por] preto [por] preto,*pe⁽k̑⁾tu-,,2,2473
[sor] mróčel [sor] mrokawa,*merHk-,,2,2480
[gae] sgòth,*s⁽k̑⁾eh₃-,,1,2482
[bul] studen [slo] studený [ces] studený [chu] studenŭ [mac] studen [old] studený [rus] studénωj,*?*steu̯d-,,7,2485
[ben] āsā [ass] āhā,*sed-,,2,2486
[xto] yokäṣ [txb] yokäṃ [hit] eku- / aku- [xlu] u-,*h₁egʷʰ-,,4,2490
[xto] āsar [txb] asāre,*h₂eh₁s-,,2,2492
[ita] asciutto [fri] sut [nea] asciutto [ron] uscat [lad] sut [meg] uscát [dal] sot [vâs] üšky′ö,*seu̯k̑-,,8,2493
[old] būmi [pal] bhūmi [khw] βūm [kho] buum [gaw] bum [pas] bim [kam] b′üm [kât] b′im [kât] b′im [kal] büm [saṇ] b′um,*bʰu̯eh₂-,,11,2497
[lav] ola [lat] ūla,*u̯elH-,,2,2500
[txb] pluṣäṃ [xto] pluṣ* [sga] fo·luathar,*pleu̯-,,3,2504
[gae] thalloo [gau] talamo-,*telh₂-,,2,2512
[ell] xérō [gre] ksérō [gre] exérō [gre] xeúrō [gre] (ī)ššérō,*u̯reh₁-,,5,2524
[pal] taca,*tu̯ek-,,1,2526
[isl] grafa [nob] grave [dan] grave [swe] gräva [fri] grave [fle] graven [deu] graben [far] grava [elf] gråvå [old] grava [nld] graven [lux] gruewen [deu] grabe [goh] graban [old] grava [mid] graben [ang] grafan [old] graban [mid] graven [old] grafa [got] graban [nor] grave,*gʰrebʰ-,,22,2587
[sor] ryć [sor] ryś [pol] voirĕt,*reu̯H-,,3,2588
[xto] rpāṣ* [txb] rapanaṃ,*?*drep-,,2,2593
[old] oren,*kreh₁(i̯)-,,1,2597
[por] sujo [spa] sucio [old] suzio [old] sutze [por] sujo,*sū̆-,,5,2601
[lit] (nu)krìsti [lav] krist [lat] kryt,*kret-,,3,2621
[gae] eagal [gae] bí eagla ar [gae] aggle,*gelH-,,3,2627
[isl] óttast [sga] ad·ágathar,*h₂egʰ-,,2,2628
[san] yudh- [pal] yodheti [kho] juv [bac] iōlado [kal] iüd,*Hi̯eu̯dʰ-,,5,2632
[ave] pərətata [mid] nibardēd,*?*pert-,,2,2634
[fri] lotâ [por] lutar [old] luchar [nea] luttà [old] luitier [ang] luter [por] lutar,*leu̯⁽g̑⁾-,,7,2637
[lat] pugnāre,*peu̯⁽g̑⁾-,,1,2639
[gae] troid,*?*treu̯d-,,1,2640
[grc] ánthos [gre] ánthos [gre] áthos [gre] áththo,*h₂endʰ-,,4,2644
[old] rautah [fas] rūdxāneh [mid] rōd [kur] ribar [par] rōd [pal] sooṇíi [tat] roxone [sog] rōt [bak] rud [lar] ruxuna [bal] rod [kur] rūbār [raj] rạxunạ,*sreu̯-,,13,2647
[far] á [isl] á [fri] aghe [ang] ēa [old] aha [old] á [got] aƕa,*h₂ekʷ-,,7,2649
[lat] flūmen [ita] fiume [old] flueve [ang] flueve [nea] sciummo [old] fluve [mil] fiùm,*bʰleu̯H-,,7,2651
[deu] Fluss [lux] Floss [deu] Fluss [goh] fluz [mid] vluz,*pleh₃-,,5,2652
[grc] karpós [gre] ka-po [gre] karpós [gre] karpós,*(s)kerp-,,4,2654
[bul] plodove,*pleh₁-,,1,2655
[grc] pḗgnumai [ell] pagṓnō [gre] paṓnnō [gre] pagṓnnō [gre] pagṓnō [gre] pagṓnō,*peh₂g̑-,,6,2667
[xto] kärnäṣ* [txb] kärnaṣṣäṃ*,*?*kreu̯-,,2,2701
[sga] benaid,*bʰei̯H-,,1,2705
[far] sláa [isl] slá [nob] slå [swe] slå [fri] slaan [deu] schlagen [dan] slå [old] sla [elf] slå [nld] slaan [deu] schlah [goh] slahan [old] slā [mid] slahen [ang] slēan [old] slahan [mid] slaen [got] slahan [old] slá [nor] slå,*?*slak-,,20,2707
[lat] ferīre [old] ferir [ang] ferir [old] ferir [old] ferir,*bʰerH-,,5,2709
[lat] uēnāri [ron] a vâna,*u̯enH-,,2,2722
[gae] deigh [hit] eka- [gae] leac oighir [sga] aig [gau] iag(o)- [mid] ia [vâs] üz′ü,*i̯eg̑-,,7,2741
[mac] mraz,*merg̑⁽ʰ⁾-,,1,2743
[dan] hav [swe] hav [gae] cuan [elf] av [gae] keayn,*keh₂p-,,5,2774
[xto] kareṣ [txb] keriṃ*,*gʰer-,,2,2778
[chu] šui [san] savyá- [ave] haoiia [mid] hōy [par] hōy [txb] saiwai,*(H)seu̯-,,6,2779
"[wak] pʉð [fas] pā [ell] pódi [ben] pā [mar] pāya [hye] otkʿ [mai] pair [isl] fótur [elf] fuot [mid] pāy [gre] póin [gre] póda(s), podári(n) [gre] pódi [gre] pîdár [ron] picior [kum] pā [fri] foet [yag] pṓda [bak] pā [tat] pā [del] pɒ [lar] pā [bal] pād [kur] pe [meg] pičór [khw] pāδa [pas] panddai [kur] pē [haw] pā [raj] pạ [sog] pāδi [old] fótr [kam] źâm·p′o [kur] pā",*ped-,,34,2783
[grc] skélos [gre] skélos [gre] ke-re-a₂,*skel-,,3,2785
[ang] scanca,*(s)ken⁽g̑⁾-,,1,2788
[gae] cos [gae] cas [sga] cos [gae] cass [gau] kokso-,*kok̑s-,,5,2789
[spa] rodilla,*ret-,,1,2790
[ben] hām̐ṭu [ass] āṭhu,*h₂ost-,,2,2791
[hit] ḫuiš- / ḫuš-,*h₂u̯es-,,1,2793
[bul] planina [mac] planina [hbs] planina,*pleh₂-,,3,2804
[far] fjall [isl] fjall [nob] fjell [old] fjall [nor] fjell,*pel-,,5,2805
[isl] mjór,*mei̯H-,,1,2813
[far] trongur [old] þranger [nob] trang [elf] traungg [old] þrǫngr [nor] trong,*trenk-,,6,2814
[ita] vicino [nea] vicino [sar] vizínu [mil] vesìn,*u̯ei̯k̑-,,4,2822
[mar] junā [oss] zærond [oss] zærond [xcl] cer [kho] ysaṃgarä [pas] zorr,*g̑erh₂-,,6,2825
[kas] proon [nep] purāno [hin] purānā [mai] purān [ben] purono [urd] purānā [bho] purān [pal] puróoṇu [pun] purāṇā [kho] paraanu [ass] prôuṛhô,*perh₂-,,11,2826
[isl] leika [nob] leke [swe] leka [elf] läka [old] leka [old] leika [nor] leike,*lei̯⁽g̑⁾-,,7,2833
[ell] travṓ [gre] travṓ [gre] taurṓ [gre] taurṓ,*tau̯ro-,,4,2834
[kas] lamon,*lembH-,,1,2836
"[rus] tânut' [pol] ciągnąć [ces] táhnout [ukr] tâgnuti [slo] ťahať [bel] câgnuc′ [sor] ćahnyć [sor] śěgnuś [ave] ϑaṇjaiieiti [kho] thaṃjäte [pol] tągnǫt [kas] cygnąc [old] ciągnąć [old] táhnúti, tiehnúti [rus] t′aɣnútɪ",*tengʰ-,,15,2837
[far] draga [isl] draga [swe] dra [elf] drågå [old] dragha [nob] dra [old] draga [nor] dra,*dʰre⁽g̑⁾ʰ-,,8,2839
[lav] grūst [lat] gryust,*gʰreu̯d-,,2,2841
[sqi] shtyj [aln] shtŷj,*(s)teu̯d-,,2,2842
[grc] ōthéō [ell] sprṓchnō [gre] ampṓnnō [gre] apōthéō,*u̯edʰ(h₁)-,,4,2843
[san] pū́ti- [lit] supùvęs [wak] pitk [lux] faul [deu] faul [lav] sapuvis [fas] pūsīdeh [lat] putridus [cat] podrit [por] podre [spa] podrido [wal] poûri [fra] pourri [oss] æmbyd [oss] æmbud [pal] pūtika [kho] puva [old] porri [ang] purri [fra] porri [old] podrido [ron] putred [deu] gfulet [old] poirit [meg] pútrid [sog] pūtekari [khw] pūdik [old] podrit [raj] ʋapusạdạ [kho] puli [mid] pūdag [maz] bapiste [goh] fūl [mid] vûl [ang] fūl [mid] vuul [old] fúinn [got] fuls [por] podre [kam] pk′ula [kât] pk′ela [kal] pukâla,*peu̯H-,,42,2877
[ben] pacā [pal] pac̣hélu [ass] pôsā,*pekʷ-,,3,2878
[isl] beittur,*bʰei̯d-,,1,2894
[grc] brachýs [lat] breuis [ave] mərəzu [kho] mulysgä [gre] brachýs [old] brief [sog] murzki,*mreg̑ʰ-,,7,2895
[oss] zaryn [oss] zarun,*g̑ar-,,2,2898
[grc] á̧dō [gre] á̧dō,*?*h₂u̯ei̯d-,,2,2900
[xto] lykäly [txb] lykaśke,*h₃lei̯g̑-,,2,2905
[cat] sentir [wal] sinti [ita] sentire [fra] sentir [nea] sentì [old] sentir [ang] sentir [old] sentir [old] sentir [mil] sentìi,*sent-,,10,2910
[xto] wräṣ [txb] warṣṣäṃ,*u̯er-,,2,2913
