input,output,meaning,num_cognates,cognate_set_id
[French] femme [Middle French] femme [Poitevin-Saintongeais] femme [Louisiana Creole French] fame [Old French] fame [Spanish] mina [Karipúna Creole French] fam [Louisiana Creole French] fam [Mauritian Creole] fam [Polish] feminizm [Bourguignon] fanne [Antillean Creole] fanm [Haitian Creole] fanm [Seychellois Creole] fanm [Walloon] feme [Romanian] famen [English] transfeminated [Aromanian] feamin [Champenois] fanme [Louisiana Creole French] fenm,*dʰeh₁m̥h₁néh₂,,20,667
[English] hammer [English] hammer [Danish] hammer [Norwegian Bokmål] hammer [Middle English] hamer [Serbo-Croatian] hamer [German] Hammer [Pennsylvania German] Hammer [Luxembourgish] Hummer [Faroese] hamar [Icelandic] hamar [Norwegian Nynorsk] hamar [Old Swedish] hamar [Tok Pisin] hama [Swedish] hammare [Yiddish] האַמער [Serbo-Croatian] хамер [Norwegian Bokmål] hammar [Norwegian Nynorsk] hammar [Westrobothnian] hammar [Middle English] hamowre [English] Hammerton [English] Hamerton,*h₂eḱmoros,,23,668
[Hunsrik] meer [Mòcheno] mer [Alemannic German] mir [German] mir [German] mir [Luxembourgish] mir [Pennsylvania German] mir [Cimbrian] miar [Yiddish] מיר [Yiddish] מיר,*(e)me-,,10,669
[English] pass [English] pass [Chinese] pass [Chinese] pass [Lombard] pass [French] passer [Ladin] passer [Old French] passer [English] pace [Catalan] pas [Danish] pas [Dutch] pas [Dutch] pas [French] pas [Friulian] pas [Indonesian] pas [Occitan] pas [Old French] pas [Romanian] pas [Serbo-Croatian] pas [Breton] paz [Scottish Gaelic] ite [Serbo-Croatian] пас [Cebuano] paso [Galician] paso [Spanish] paso [Spanish] paso [Venetian] paso [Portuguese] passar [Italian] passo [Italian] passo [Portuguese] passo [English] passen [Finnish] passi [Finnish] passi [Dalmatian] puas [Norwegian Bokmål] passere [Greek] πεταλούδα [Spanish] compás [Irish] eite [Sicilian] pàssula [Portuguese] passear [Indonesian] siar [Sicilian] passari [Romanian] păsa [Catalan] pètal [Norman] pâssaïr [Galician] pasal [Norman] pâsser [Kabuverdianu] pidi [Papiamentu] pidi [Papiamentu] pidi [Irish] éis [Greek] -πετής [Icelandic] fiður [Phalura] paás [Indonesian] pesiar [Yiddish] פּאַס [Polish] pasaż,*peth₂-,,59,670
[Chinese] pass [Chinese] pass [Serbo-Croatian] pas [Serbo-Croatian] пас [Finnish] passi [Phalura] paás,*pth₂noh₂,,6,671
[French] potable [English] bucchero [Italian] bucchero,*peh₃-,,3,672
[English] perch [English] perch [English] fard [English] furrow [French] perche [French] perche [Middle English] perche [Middle English] perche [Aromanian] porche [Galician] porca [Galician] porca [Italian] porca [Italian] porca [Portuguese] porca [Latin] perca [Spanish] perca [Esperanto] perko [Esperanto] perko [Ido] perko [Ido] perko [Spanish] puerca [Romanian] poarcă [Romanian] porcoi [Translingual] Neophron percnopterus [Aromanian] poarcã [Translingual] Perca [Translingual] Perca [Russian] Пульхерия [Middle English] forow,*perḱ-,,29,673
[English] perch [Spanish] percha [French] perche [Middle English] perche [Catalan] perxa [Galician] pértega [Portuguese] empertigar,*pertʰ-,,7,674
[Middle English] seem [French] tong [Italian] soma [Latvian] soma [Occitan] sauma [English] sumpter [German] Saum [French] somme [Turkish] semer [Italian] salma [Saterland Frisian] Twoang [Greek] σαμάρι [Spanish] jalma [Spanish] enjalma,*twenk-,,14,675
[Franco-Provençal] cheval [French] cheval [Old French] cheval [English] capel [English] cavalier [Aragonese] caballo [Spanish] caballo [English] chevalier [French] chevalier [Old French] chevalier [Spanish] cabalgata [Spanish] cabalgar [Spanish] caballero [Romansch] chaval [English] caple [Aromanian] cal [Romanian] cal [Zoogocho Zapotec] cabayw [Mecayapan Nahuatl] cahua̱yoj [Yatzachi Zapotec] cabey [Seri] caay [Sayula Popoluca] cawa̱yu [Yosondúa Mixtec] kuayu [Chol] cawayuʼ [Italian] cavallo [Paraguayan Guaraní] kavaju [Apalaí] kawaru [Old Portuguese] cavalo [Portuguese] cavalo [Classical Nahuatl] cahuallo [Catalan] cavall [Albanian] kalë [Italian] cavalcare [Old Portuguese] cavaleiro [Portuguese] cavaleiro [Asi] kabayo [Bikol Central] kabayo [Cebuano] kabayo [Hiligaynon] kabayo [Kagayanen] kabayo [Mansaka] kabayo [Maranao] kabayo [Waray-Waray] kabayo [Dalmatian] caval [Istriot] caval [Occitan] caval [Old Occitan] caval [Alcozauca Mixtec] kuái̱ [Galician] cabalo [Chamicuro] kawali [French] chevaucher [Ido] kavalkar [Ido] kavalo [Italian] cavallaio [Sicilian] cavaddu [Old French] chevauchier [Romanian] călare [Romanian] încăleca [Romanian] călăreț [Walloon] tchivå [Romanian] descăleca [Portuguese] cavalgar [Volapük] jijevod [Volapük] hijevod [Volapük] jevod [Volapük] jeval [Old Occitan] chavaler [Romanian] cârlan [Venetian] cavało [Catalan] cavaller [Asturian] caballu [Gallo] ch'fa [Norman] ch'fa [Norman] qùeva [Cahuilla] kavaayu [Aromanian] ncalic [Albanian] kalorës [Aromanian] cãlãrets [Aromanian] cãlar [Aromanian] ncãlar [Norman] j'va [Lake Miwok] kawáj [Friulian] cjaval [Friulian] cjavalâr [Friulian] cjavalgjâ [Aromanian] discalic [Bourguignon] chevau [Limos Kalinga] kabayu [Sakizaya] kabayu [Bourguignon] chevaulei [Picard] cvau [Classical Nahuatl] cahuayo [Papiamentu] kabai [Kabuverdianu] kabálu [Corsican] cavallu [Classical Nahuatl] cahuayoh [Pipil] cahuayoh [Ladino] kavayo [Romagnol] cavàl,*kebʰ-,,99,676
[English] profile [Sardinian] po [Irish] ros [Irish] ros [Scottish Gaelic] ros [Scottish Gaelic] ros [English] for- [Sardinian] pro [Spanish] para [Indonesian] pra- [English] purport [Italian] pro- [Polish] pro- [English] Ross [Faroese] fram [Icelandic] fram [Norwegian Bokmål] fram [Norwegian Nynorsk] fram [Swedish] fram [Manx] rass [Finnish] pro gradu [English] procumbent [Irish] -r [English] prothallium [Irish] ró- [Hindi] पहला [English] prolocutor [Kazakh] профиль [Translingual] Proconsul [English] by Jove [English] forban [Urdu] پہلا [English] forjudge [Norman] pouor [Punjabi] ਪ੍ਰਾਂਗਾਰ [Gujarati] પહેલું [Gujarati] પ્રાંગાર [Old Gujarati] पहिलउं [Estonian] proosit [Westrobothnian] frammlänning [Westrobothnian] framm [English] by Jupiter [Konkani] पयलें [Thai] ประถม [Marathi] पुढे [Marathi] पहाट [English] procerous [Tamil] பயணம் [Portuguese] pró- [Indonesian] pratama [Indonesian] Pratama [Irish] próifíl [Konkani] पयलो [Indonesian] praba [Niya Prakrit] 𐨤𐨿𐨪𐨠𐨨 [Niya Prakrit] 𐨤𐨜𐨹𐨨 [Hindi] पौ [Hindi] पयान,*pro-,,58,677
[English] beard [English] beard [French] barbe [French] barbe [Middle French] barbe [Norman] barbe [Haitian Creole] bab [English] barb [English] barb [German] Bart [Afrikaans] baard [Afrikaans] baard [Dutch] baard [Greek] μπάρμπας [Norwegian Nynorsk] barde [Middle English] berd [Hunsrik] Baart [Luxembourgish] Baart [Pennsylvania German] Baart [Yiddish] באָרד [Scots] beird [Greek] μπαρμπα- [Mauritian Creole] labarb [Seychellois Creole] labarb [Yola] bearde [Yola] bearde,*bʰardʰeh₂,,26,678
[Dalmatian] pail [Dutch] pool [Aromanian] per [Megleno-Romanian] per [Asturian] pelo [Chavacano] pelo [Chavacano] pelo [Galician] pelo [Italian] pelo [Neapolitan] pelo [Portuguese] pelo [Spanish] pelo [English] pile [Sicilian] pila [Bourguignon] poil [French] poil [Sardinian] pilu [Sicilian] pilu [Romanian] păr [Asturian] pelu [Occitan] pel [Catalan] pèl [Italian] pigliare [Norman] pé [Italian] parrucca [French] peler [French] piller [English] epilate [French] épiler [English] pilo- [English] pilocyte [English] piliferous [Venetian] péło [English] piligerous [Old French] pillier [Friulian] pêl [Hungarian] plüss [Galician] pelexar,*pil-,,38,679
[English] brew [Greek] φρύδι [Gujarati] ભવું [Konkani] भुव [Marathi] भुवई [Old Marathi] भवै [Scots] broo [Old Marathi] 𑘥𑘪𑘺 [Tamil] புருவம் [Ukrainian] брова [Khowar] برُو [Malayalam] പുരികം [Middle Kannada] ಪುರ್ಬು [Pontic Greek] οφρύδιν,*h₃bʰrúHs,,14,680
[English] waffle [English] wave [English] web [Indonesian] web [Middle English] web [English] whiff [Mongolian] веб [Icelandic] vefa [English] hypha [Faroese] veva [Norwegian Nynorsk] veva [Danish] væve [Norwegian Bokmål] veve [Middle English] weven [Swedish] väva [Scots] waff [English] Gheber [Middle English] webe [Old Swedish] væva [Norwegian Bokmål] hyfe [Norwegian Nynorsk] hyfe [Swedish] hyf [English] wave in [Middle English] webbe [Middle English] waven [Moroccan Arabic] ڭاوري [Danish] vuf,*webʰ-,,27,681
[Japanese] 心 [Indonesian] cita [Pali] चित्त [Thai] จิตวิทยา [Khmer] ចិត្ត [Pali] ចិត្ត [Burmese] စိတ် [Pali] චිත්ත [Thai] จิต [Indonesian] cipta,*kʷeyt-,,10,682
[English] plank [Latin] phalanx [English] bloke [Catalan] palanca [Italian] palanca [Occitan] palanca [Portuguese] palanca [Spanish] palanca [Galician] panca [Turkish] blok [French] planche [Old French] planche [Catalan] falange [Italian] falange [Portuguese] falange [Spanish] falange [Italian] paranco [Greek] φάλαγγα [Dutch] falanx [Romanian] părângă [Irish] falang [Norwegian Bokmål] blokk [Norwegian Nynorsk] blokk [Polish] falanga [English] Falange [Polish] plansza [Alemannic German] Palangge [Arabic] فلقة [Romanian] palancă [English] tenji block [Marshallese] pirōk,*bʰelǵ-,,31,683
[English] gem [Portuguese] gema [Asturian] yema [Cebuano] yema [Old Spanish] yema [Spanish] yema [Spanish] Gema [Catalan] gemma [Translingual] Gemma [English] Gemma [Cebuano] Gemma [Italian] Gemma [Tagalog] Gemma [Cebuano] yemas [English] gemmotherapy [Galician] xema,*ǵemb-,,16,684
[Cimbrian] gem [German] geben [English] gale [English] cephalopod [Translingual] Cephalaspidomorphi [Vilamovian] gaon [Translingual] Cephalochordata [English] -cephaly [English] gavel [Translingual] Cephalopoda [Greek] κεφάλι [Esperanto] cefalopodo [Italian] cefalo- [Polish] -cefalia [Yiddish] געבן [Luxembourgish] ginn [English] cephalous [Latin] cephalicus [Spanish] cefalópodo [Classical Syriac] ܩܦܠܐ [Irish] gála [Translingual] Cephalaspis [Alemannic German] gë [Cimbrian] ghèban [Translingual] Cephalophus [Translingual] Cephalotaxus [Translingual] Goyocephale [Translingual] Tatankacephalus [Polish] androkefalizm [Polish] androkefaliczny,*gʰebʰ-,,30,685
[English] hydrogen [Volapük] vat [Volapük] vat [Volapük] vat [Romansch] unda [Kriol] woda [Kriol] woda [Norman] whisky [English] und [German] Wasserstoff [Czech] voda [Slavomolisano] voda [Indonesian] hidrogen [Malay] hidrogen [Romanian] hidrogen [Asturian] onda [Galician] onda [Italian] onda [Old Portuguese] onda [Portuguese] onda [Romansch] onda [Spanish] onda [Irish] uisce [English] undulate [English] anhydrous [Faroese] vatn [Icelandic] vatn [Norwegian Nynorsk] vatn [English] Sumatra [Cebuano] Sumatra [Dutch] Sumatra [Finnish] Sumatra [Indonesian] Sumatra [Italian] Sumatra [English] hydrangea [Middle English] unde [Old French] unde [Norwegian Bokmål] vann [Scanian] vann [Ido] ondo [Bulgarian] водород [Macedonian] водород [Russian] водород [English] hydro [Translingual] Hydrozoa [French] onde [Friulian] onde [English] hydrous [Scottish Gaelic] uisge [Swedish] vatten [Antigua and Barbuda Creole English] wata [Antigua and Barbuda Creole English] wata [Gullah] wata [Gullah] wata [Krio] wata [Krio] wata [Tok Pisin] wara [Tok Pisin] wara [Galician] ondear [Portuguese] ondear [Spanish] ondear [Portuguese] ondular [Spanish] ondular [Italian] ondulare [Spanish] hidrogeno [Danish] vand [Kalami] او [English] hydromel [French] hydromel [Latin] hydromel [Greek] ύδωρ [French] onduler [Translingual] Hydrangea [Pashto] سمندر [Sranan Tongo] watra [Sranan Tongo] watra [Italian] ondeggiare [Hungarian] hidrolízis [Chinese] 蘇門答臘 [Maltese] idroġenu [Hungarian] hidrogén [Thai] อุทกภัย [Bengali] সমুদ্র [French] ondoyer [English] hydrops [Danish] undulat [Manx] ushtey [Indonesian] samudra [Catalan] hidro- [Romanian] undă [Occitan] ondejar [Kalasha] uk [Chinook Jargon] tumwata [Chinook Jargon] tumwata [American Sign Language] 6@Chin [American Sign Language] 6@Chin [West Flemish] woater [Bislama] wota [Bislama] wota [Catalan] onejar [Translingual] Hydrobates [Latin] hydrochaeris [German Low German] Water [Romansch] uonda [Elfdalian] wattn [Dalmatian] jonda [Aromanian] undã [Negerhollands] watu [Afrikaans] water [Afrikaans] water [Dutch] water [Dutch Low Saxon] water [Limburgish] water [Middle Dutch] water [Middle Low German] water [Marathi] उदजन [Nepali] उदजन [Sindhi] उदजन [Translingual] Hydrochoerus [Indus Kohistani] vī [Aukan] wataa [Aukan] wataa [Gujarati] ઉદજન [Kachchi] ઉદજન [Translingual] Hydrophis [Norwegian Bokmål] dehydrere [Punjabi] ਸਮੁੰਦਰ [Greek] υδρο- [Bhojpuri] समुंद्र [Hindi] सुमात्रा [Westrobothnian] vâtn [Gujarati] સમદર [Khmer] សមុទ្ទ [Tsakonian] ύο [Kazakh] гидросфера [Bislama] wora [Bislama] wora [Zealandic] waeter [Pichinglis] wàtá [Pichinglis] wàtá [Pitcairn-Norfolk] worta [Pitcairn-Norfolk] worta [Hungarian] hidrát [Kazakh] гидролиз [Khowar] سَمَندار [Khowar] اُوغ [Phalura] wíi [Niya Prakrit] 𐨀𐨂𐨡𐨒𐨹 [Kazakh] гидрография [Dhivehi] މޫދު [Italian] idroa [Dhivehi] ސަމުންދުރަ,*wódr̥,,152,686
[Catalan] home [Czech] homo [Ido] homo [Ido] homo [Ido] homo [English] gum [Aragonese] hombre [Navarro-Aragonese] hombre [Spanish] hombre [English] gaum [Translingual] Homo sapiens sapiens [Translingual] Homo ergaster [Translingual] Homo floresiensis [Translingual] Homo erectus [Translingual] Homo habilis [French] homme [English] gorm [English] ombre [Aragonese] ombre [Ladino] ombre [Portuguese] homem [English] hominin [Guinea-Bissau Creole] omi [English] gome [Scots] gome [Papiamentu] homber [Papiamentu] homber [English] gomeral [Occitan] òme [Louisiana Creole French] nomme [Corsican] omu [Sicilian] omu [Esperanto] omaĝo [Haitian Creole] lèzòm [English] homiform [Louisiana Creole French] nòm [Indo-Portuguese] homm [Occitan] òm [Kabuverdianu] ómi [Translingual] Homo troglodytes [Papiamentu] hòmber [Bourguignon] houme [Norman] houme [Picard] onme [Haitian Creole] n'homme [Louisiana Creole French] n'homme [Translingual] Homo longi [French] hominiser [Louisiana Creole French] nonm,*ǵʰmṓ,,49,687
[English] mayor [Cebuano] mayor [Indonesian] mayor [Spanish] mayor [Old French] maire [English] major [Catalan] major [Estonian] major [French] major [Romanian] maior [Asturian] más [Spanish] más [Old French] mes [Aromanian] ma [Friulian] ma [Ido] ma [Istriot] ma [Italian] ma [Ladino] ma [Neapolitan] ma [Serbo-Croatian] ma [Italian] maggio [Sardinian] mere [Catalan] mai [Friulian] mai [Istriot] mai [Italian] mai [Occitan] mai [Romanian] mai [Fala] mais [French] mais [Indo-Portuguese] mais [Norman] mais [Old French] mais [Old Occitan] mais [Portuguese] mais [Portuguese] mas [Spanish] mas [Catalan] més [Scots] mair [Friulian] masse [Finnish] majesteetti [English] Mallorca [Catalan] Mallorca [Spanish] Mallorca [Dalmatian] maur [Finnish] majuri [Luxembourgish] mä [Afrikaans] majoor [Dutch] majoor [Ladin] majer [Dalmatian] mui [Galician] máis [Kazakh] майор [French] maie [Greek] μα [Bourguignon] mâs [Dutch] Meijer [Occitan] màger [Megleno-Romanian] mǫnca,*méǵh₂yōs,,60,688
[Papiamentu] mayor [English] mason [Polish] mason [French] match [Serbo-Croatian] меч [English] Machen [Chinese] 麻吉 [French] maçon [Middle French] maçon [Serbo-Croatian] meč [Norman] machon [German] Match [Armenian] մատչ [Mauritian Creole] makiye [Spanish] mazonero,*mag-,,15,689
[Latin] proton [Italian] proto [Romansch] protocol [English] protoplasm [French] proto- [Translingual] Protista [Translingual] Protozoa [Dutch] protium [English] prothonotary [Translingual] Protamoebae [Greek] πρώτος [Translingual] Protura [Irish] prótaplasma [Spanish] proteles [Greek] πρωτο- [Spanish] protozoario [Translingual] Protococcus [Catalan] protozou,*pr̥H-,,18,690
[French] moron [Turkish] moron [Turkish] bre [Greek] μωρός [Greek] μωρό [Greek] μωρό [Translingual] Morus,*mowHrós,,7,691
[English] floor [Tok Pisin] plua [Cebuano] plorwaks,*pleh₂ros,,3,692
[English] note [Danish] note [Scots] note [Scots] note [Middle English] noten [English] noteful [Middle English] nutte [Manx] fo-note,*newd-,,8,693
[Middle English] wal [Irish] fuil [Irish] fuil [Middle Irish] fuil [Scottish Gaelic] fuil [Scottish Gaelic] fuil [English] vulnific [Danish] valkyrie [Swedish] valkyria [Slovak] valkýra [Manx] fuill [Irish] flann [Scottish Gaelic] flann [Faroese] valkyrja [Icelandic] valkyrja [Norwegian Nynorsk] valkyrja [Polish] walkiria [English] uloid [Norwegian Bokmål] valkyrje [Norwegian Nynorsk] valkyrje [English] vulnary,*welh₃-,,21,694
[English] want [Norwegian Nynorsk] vond [English] wand [Middle English] wont [English] Wand [Traveller Norwegian] vanta [Norwegian Bokmål] vånd [Norwegian Nynorsk] vånd [Icelandic] vöndur,*wendʰ-,,9,695
[English] penguin [Kazakh] пингвин [English] pinguid [Old Spanish] pedaço [Portuguese] pedaço [German] Pinguin [Galician] pedazo [Spanish] pedazo [Portuguese] pinguim [Italian] pingue [Irish] iath [Latin] pittacium [Esperanto] pingveno [Spanish] pingüe [Romanian] pitac [Asturian] pedazu [Portuguese] pinho [Romanian] petic [Aromanian] peaticã [Translingual] Pinguicula vulgaris [Galician] piño [Italian] pitimio,*peyH-,,22,696
[English] genitor [Interlingua] genitor [Italian] genitore [Greek] γεννήτορας [Romansch] genitur [Sicilian] genituri [Friulian] genitôr [Sicilian] ginituri [Maltese] ġenitur,*ǵénh₁tōr,,9,697
[English] loch [French] loch [Irish] loch [Scottish Gaelic] loch [Norwegian Nynorsk] log [Esperanto] lago [Galician] lago [Ido] lago [Italian] lago [Papiamentu] lago [Papiamentu] lago [Portuguese] lago [Spanish] lago [Maltese] lag [Romansch] lag [Swedish] lag [Westrobothnian] lag [Aromanian] lac [Dalmatian] lac [Franco-Provençal] lac [French] lac [French] lac [Norman] lac [Norman] lac [Romanian] lac [Old French] lai [Romansch] lai [English] Loch [German] Loch [Walloon] lak [Kabuverdianu] lagu [Sardinian] lagu [Norwegian Bokmål] låg [Venetian] lach [Romansch] lej [English] lough [Catalan] llac [Translingual] lacus lacrimalis [Icelandic] lögur [English] laccolith [Aragonese] laco [Sicilian] lacu [Manx] logh [Finnish] lakustrinen [Galician] lagar [Portuguese] lagar [Romansch] laitg [Asturian] llagu [Finnish] leijata [Galician] lagoa [Emilian] lèg [Friulian] lâc [Guinea-Bissau Creole] lagua,*lókus,,53,698
